chemical,map
CID-44348092,160792
CID-44384198,160793
CID-4111,160794
CID-43582,160795
CID-70683591,160796
CID-86029679,160797
CID-442219,160798
CID-44300827,160799
CID-61166688,160800
CID-126982,160801
CID-54390260,160802
CID-44420215,160803
CID-430152,160804
CID-49800151,160805
CID-5327711,160806
CID-87350390,160807
CID-10985404,160808
CID-275992,160809
CID-9891358,160810
CID-46232721,160811
CID-95263,160812
CID-59352802,160813
CID-24764437,160814
CID-42607715,160815
CID-10904700,160816
CID-11629819,160817
CID-9897422,160818
CID-219135,160819
CID-5319332,160820
CID-89592,160821
CID-59743571,160822
CID-47894,160823
CID-665603,160824
CID-9809525,160825
CID-24965679,160826
CID-15858664,160827
CID-10383143,160828
CID-14132199,160829
CID-44385251,160830
CID-64716,160831
CID-21874697,160832
CID-20448177,160833
CID-412579,160834
CID-73212940,160835
CID-19081046,160836
CID-39800,160837
CID-9986399,160838
CID-52918271,160839
CID-21865333,160840
CID-71453234,160841
CID-10092823,160842
CID-44453319,160843
CID-267810,160844
CID-3027721,160845
CID-108064,160846
CID-5326999,160847
CID-11359417,160848
CID-90994680,160849
CID-2194,160850
CID-11512928,160851
CID-16115616,160852
CID-9982244,160853
CID-11558654,160854
CID-91314248,160855
CID-161332,160856
CID-273569,160857
CID-287688,160858
CID-5318433,160859
CID-11056026,160860
CID-23586499,160861
CID-10624346,160862
CID-188917,160863
CID-2859,160864
CID-53249202,160865
CID-5330146,160866
CID-57398981,160867
CID-3041280,160868
CID-10164835,160869
CID-11084608,160870
CID-44284328,160871
CID-6425081,160872
CID-2331391,160873
CID-121967,160874
CID-71458814,160875
CID-23115057,160876
CID-10343562,160877
CID-923,160878
CID-11695972,160879
CID-44568331,160880
CID-90800710,160881
CID-175618,160882
CID-6931,160883
CID-150860,160884
CID-20254156,160885
CID-46883528,160886
CID-22168966,160887
CID-11387387,160888
CID-24868192,160889
CID-70688018,160890
CID-44432178,160891
CID-10392505,160892
CID-4474773,160893
CID-22268217,160894
CID-9890147,160895
CID-44626360,160896
CID-44408030,160897
CID-589774,160898
CID-196580,160899
CID-10393120,160900
CID-11284564,160901
CID-44405701,160902
CID-16665450,160903
CID-4430623,160904
CID-41522,160905
CID-91654,160906
CID-44603530,160907
CID-12844162,160908
CID-181638,160909
CID-44310589,160910
CID-10247592,160911
CID-191408,160912
CID-13335980,160913
CID-9543365,160914
CID-125,160915
CID-19589,160916
CID-44274775,160917
CID-128830,160918
CID-91611,160919
CID-21252193,160920
CID-25183753,160921
CID-91265601,160922
CID-18641728,160923
CID-16989,160924
CID-131092,160925
CID-57401986,160926
CID-90657905,160927
CID-53231465,160928
CID-10420764,160929
CID-44579120,160930
CID-11782688,160931
CID-57831644,160932
CID-10505226,160933
CID-2779749,160934
CID-17414,160935
CID-5591,160936
CID-69462413,160937
CID-76321805,160938
CID-208656,160939
CID-10426667,160940
CID-123891,160941
CID-3058544,160942
CID-24937622,160943
CID-80664,160944
CID-11557896,160945
CID-9543293,160946
CID-12712515,160947
CID-140767,160948
CID-90892720,160949
CID-97597,160950
CID-128780,160951
CID-459988,160952
CID-56849700,160953
CID-133264,160954
CID-126859,160955
CID-128889,160956
CID-18752875,160957
CID-44269985,160958
CID-13928409,160959
CID-44312368,160960
CID-9968166,160961
CID-67494,160962
CID-9269587,160963
CID-129138,160964
CID-516271,160965
CID-94295,160966
CID-10482937,160967
CID-381594,160968
CID-10338184,160969
CID-52918297,160970
CID-16759,160971
CID-23165402,160972
CID-2734772,160973
CID-38441,160974
CID-11208660,160975
CID-49862930,160976
CID-45270855,160977
CID-57434589,160978
CID-170570,160979
CID-14956809,160980
CID-68177,160981
CID-24749955,160982
CID-68281294,160983
CID-448058,160984
CID-73292907,160985
CID-67293,160986
CID-7963,160987
CID-4302459,160988
CID-148352,160989
CID-71315006,160990
CID-9283,160991
CID-44235862,160992
CID-11974558,160993
CID-167493,160994
CID-272424,160995
CID-53304828,160996
CID-5976,160997
CID-128314,160998
CID-44571508,160999
CID-11647396,161000
CID-21523198,161001
CID-4657809,161002
CID-12463532,161003
CID-594412,161004
CID-17803957,161005
CID-44443161,161006
CID-91583325,161007
CID-91454727,161008
CID-54201892,161009
CID-53238407,161010
CID-193883,161011
CID-44371943,161012
CID-37818370,161013
CID-4711,161014
CID-87079959,161015
CID-5460602,161016
CID-129862,161017
CID-53363122,161018
CID-14043,161019
CID-11350,161020
CID-13474370,161021
CID-91376410,161022
CID-54585540,161023
CID-11400846,161024
CID-581026,161025
CID-198878,161026
CID-10280391,161027
CID-46205775,161028
CID-193083,161029
CID-59295984,161030
CID-11723593,161031
CID-24769095,161032
CID-22485432,161033
CID-167014,161034
CID-616123,161035
CID-77529,161036
CID-585,161037
CID-15678855,161038
CID-54762546,161039
CID-65022,161040
CID-19824238,161041
CID-56947156,161042
CID-45270193,161043
CID-10407603,161044
CID-86170432,161045
CID-44431389,161046
CID-46891889,161047
CID-5325968,161048
CID-10307332,161049
CID-90771327,161050
CID-19930577,161051
CID-46233327,161052
CID-496991,161053
CID-14341,161054
CID-57392784,161055
CID-16132042,161056
CID-10087577,161057
CID-21896561,161058
CID-11071854,161059
CID-59754720,161060
CID-10210867,161061
CID-24837765,161062
CID-14654554,161063
CID-448675,161064
CID-21896476,161065
CID-91611753,161066
CID-90986,161067
CID-8391,161068
CID-10075219,161069
CID-72969,161070
CID-54534829,161071
CID-19428771,161072
CID-586364,161073
CID-102350,161074
CID-9872419,161075
CID-24894620,161076
CID-127265,161077
CID-46880033,161078
CID-142071,161079
CID-64294,161080
CID-56978864,161081
CID-25271564,161082
CID-21228,161083
CID-12230581,161084
CID-49865682,161085
CID-5327044,161086
CID-6906,161087
CID-44423820,161088
CID-164321,161089
CID-11551953,161090
CID-44425811,161091
CID-128260,161092
CID-10283036,161093
CID-5490208,161094
CID-57120809,161095
CID-71620664,161096
CID-198452,161097
CID-763244,161098
CID-44520875,161099
CID-114856,161100
CID-46912278,161101
CID-6485181,161102
CID-125103,161103
CID-11627939,161104
CID-62891,161105
CID-90818458,161106
CID-530355,161107
CID-11994,161108
CID-100053,161109
CID-70693988,161110
CID-138254,161111
CID-9884366,161112
CID-85956464,161113
CID-5273907,161114
CID-73652,161115
CID-2737279,161116
CID-14516,161117
CID-23626913,161118
CID-9805988,161119
CID-49820167,161120
CID-44224103,161121
CID-108218,161122
CID-38024,161123
CID-136796,161124
CID-9890851,161125
CID-90786176,161126
CID-71583147,161127
CID-3440141,161128
CID-71451733,161129
CID-345422,161130
CID-11750460,161131
CID-604969,161132
CID-44427780,161133
CID-5282155,161134
CID-303906,161135
CID-6333851,161136
CID-10919381,161137
CID-12565861,161138
CID-4692,161139
CID-13580,161140
CID-91242298,161141
CID-5471966,161142
CID-14484,161143
CID-71579831,161144
CID-94416,161145
CID-44137444,161146
CID-21860,161147
CID-15965441,161148
CID-282733,161149
CID-54769796,161150
CID-9890875,161151
CID-52937526,161152
CID-535207,161153
CID-75815425,161154
CID-18598473,161155
CID-71716895,161156
CID-18957217,161157
CID-4794,161158
CID-12731439,161159
CID-166018,161160
CID-9602,161161
CID-44248093,161162
CID-629950,161163
CID-111502,161164
CID-304662,161165
CID-5136276,161166
CID-11704,161167
CID-15289240,161168
CID-115235,161169
CID-67259323,161170
CID-72163810,161171
CID-56668408,161172
CID-579408,161173
CID-133728,161174
CID-3316746,161175
CID-65559,161176
CID-5358411,161177
CID-9948787,161178
CID-91298748,161179
CID-22485311,161180
CID-2774700,161181
CID-25202658,161182
CID-16760410,161183
CID-69235,161184
CID-10156,161185
CID-111551,161186
CID-9973387,161187
CID-44152087,161188
CID-1202,161189
CID-72164776,161190
CID-6914621,161191
CID-24247,161192
CID-16680130,161193
CID-44421637,161194
CID-115119,161195
CID-68100,161196
CID-65071,161197
CID-262936,161198
CID-22249128,161199
CID-10247028,161200
CID-19026783,161201
CID-59718847,161202
CID-71447337,161203
CID-11095653,161204
CID-44581288,161205
CID-44398148,161206
CID-79149,161207
CID-9826199,161208
CID-91470313,161209
CID-123824,161210
CID-3018744,161211
CID-9993207,161212
CID-71518243,161213
CID-10004678,161214
CID-10456396,161215
CID-587626,161216
CID-90993954,161217
CID-44451463,161218
CID-44554862,161219
CID-11057551,161220
CID-156549,161221
CID-2927059,161222
CID-22987636,161223
CID-44597830,161224
CID-85972,161225
CID-18220075,161226
CID-80013,161227
CID-10597208,161228
CID-361510,161229
CID-265027,161230
CID-11376655,161231
CID-16216104,161232
CID-23585830,161233
CID-49867344,161234
CID-14687,161235
CID-9809339,161236
CID-11450723,161237
CID-7795,161238
CID-15905093,161239
CID-16071876,161240
CID-10555024,161241
CID-16134410,161242
CID-10831270,161243
CID-3724,161244
CID-25233586,161245
CID-3035958,161246
CID-53869458,161247
CID-73056461,161248
CID-3726819,161249
CID-240,161250
CID-10269902,161251
CID-76312344,161252
CID-98616,161253
CID-6409664,161254
CID-90117773,161255
CID-242721,161256
CID-114966,161257
CID-20436,161258
CID-72204109,161259
CID-393516,161260
CID-1590,161261
CID-53997138,161262
CID-9966746,161263
CID-53242205,161264
CID-45085659,161265
CID-44311727,161266
CID-11505444,161267
CID-10927077,161268
CID-5494426,161269
CID-10220561,161270
CID-2949939,161271
CID-43646080,161272
CID-4778943,161273
CID-53148,161274
CID-11968609,161275
CID-391974,161276
CID-46867257,161277
CID-71498171,161278
CID-4961957,161279
CID-10898816,161280
CID-11801160,161281
CID-62108,161282
CID-433811,161283
CID-641375,161284
CID-9861891,161285
CID-848834,161286
CID-46932650,161287
CID-22481290,161288
CID-75424,161289
CID-25067323,161290
CID-44298615,161291
CID-131252,161292
CID-24758716,161293
CID-12400791,161294
CID-44571358,161295
CID-441583,161296
CID-91470,161297
CID-24848161,161298
CID-176003,161299
CID-3047046,161300
CID-10809974,161301
CID-57261315,161302
CID-87436,161303
CID-45100505,161304
CID-91494011,161305
CID-612239,161306
CID-164133,161307
CID-10092032,161308
CID-440738,161309
CID-5281658,161310
CID-178035,161311
CID-133821,161312
CID-130261,161313
CID-194110,161314
CID-10376401,161315
CID-9961661,161316
CID-16760588,161317
CID-27303,161318
CID-112837,161319
CID-343758,161320
CID-91582971,161321
CID-10422576,161322
CID-12128801,161323
CID-29335,161324
CID-11711282,161325
CID-11288193,161326
CID-441159,161327
CID-46854654,161328
CID-44432311,161329
CID-57394331,161330
CID-12001444,161331
CID-10542049,161332
CID-76328931,161333
CID-71453357,161334
CID-16090563,161335
CID-18218191,161336
CID-22485356,161337
CID-91378449,161338
CID-21874613,161339
CID-71625558,161340
CID-3470,161341
CID-53763656,161342
CID-22033193,161343
CID-45379842,161344
CID-15646689,161345
CID-11398022,161346
CID-194069,161347
CID-122316,161348
CID-71624601,161349
CID-71455346,161350
CID-385442,161351
CID-23626909,161352
CID-11384920,161353
CID-23199161,161354
CID-17893949,161355
CID-3035483,161356
CID-90737685,161357
CID-44191811,161358
CID-71306951,161359
CID-44449320,161360
CID-135128,161361
CID-9877073,161362
CID-73332427,161363
CID-20384247,161364
CID-5281614,161365
CID-57396054,161366
CID-46939789,161367
CID-656566,161368
CID-24721088,161369
CID-557256,161370
CID-11624930,161371
CID-510948,161372
CID-91193606,161373
CID-91313091,161374
CID-4737758,161375
CID-809,161376
CID-23595324,161377
CID-151180,161378
CID-44411819,161379
CID-3083986,161380
CID-20364,161381
CID-71181861,161382
CID-22004232,161383
CID-10180161,161384
CID-4472336,161385
CID-18654346,161386
CID-9929127,161387
CID-91162883,161388
CID-44281633,161389
CID-23648456,161390
CID-160824,161391
CID-10872124,161392
CID-91266269,161393
CID-427900,161394
CID-9934746,161395
CID-71568924,161396
CID-26098,161397
CID-440582,161398
CID-46878599,161399
CID-3035945,161400
CID-65939,161401
CID-2737544,161402
CID-71255,161403
CID-19016854,161404
CID-10109359,161405
CID-71625787,161406
CID-19593419,161407
CID-23625483,161408
CID-24860420,161409
CID-23958,161410
CID-432559,161411
CID-91341697,161412
CID-16755954,161413
CID-152999,161414
CID-201888,161415
CID-44381463,161416
CID-11444917,161417
CID-11283475,161418
CID-74891657,161419
CID-4630077,161420
CID-10431929,161421
CID-25104462,161422
CID-11686025,161423
CID-44286416,161424
CID-25138872,161425
CID-21395982,161426
CID-10674332,161427
CID-51354017,161428
CID-221928,161429
CID-57187576,161430
CID-16216403,161431
CID-7581,161432
CID-11430490,161433
CID-66557781,161434
CID-6918527,161435
CID-56682300,161436
CID-90830601,161437
CID-134838,161438
CID-62157,161439
CID-44402467,161440
CID-56684135,161441
CID-56955291,161442
CID-10171782,161443
CID-19151,161444
CID-7374,161445
CID-81954,161446
CID-5015264,161447
CID-26293,161448
CID-133436,161449
CID-508,161450
CID-62459,161451
CID-10352690,161452
CID-44278445,161453
CID-225441,161454
CID-192300,161455
CID-44336605,161456
CID-382555,161457
CID-10579885,161458
CID-11465792,161459
CID-31206,161460
CID-11229050,161461
CID-11574015,161462
CID-470287,161463
CID-91071998,161464
CID-428488,161465
CID-16006187,161466
CID-54466755,161467
CID-80668,161468
CID-11755886,161469
CID-192480,161470
CID-44396577,161471
CID-460715,161472
CID-68919,161473
CID-71624788,161474
CID-24820353,161475
CID-91608696,161476
CID-91693,161477
CID-357115,161478
CID-9543361,161479
CID-342609,161480
CID-128308,161481
CID-16706400,161482
CID-433941,161483
CID-131447,161484
CID-24851683,161485
CID-91550853,161486
CID-28188,161487
CID-71450129,161488
CID-53238412,161489
CID-11146856,161490
CID-91125296,161491
CID-3048493,161492
CID-124911,161493
CID-71526877,161494
CID-10407367,161495
CID-9947828,161496
CID-21885690,161497
CID-24813956,161498
CID-86055302,161499
CID-3047138,161500
CID-86000752,161501
CID-45377851,161502
CID-18913910,161503
CID-194341,161504
CID-341411,161505
CID-2806781,161506
CID-12432781,161507
CID-429092,161508
CID-71655326,161509
CID-10621010,161510
CID-20279785,161511
CID-44560812,161512
CID-87678,161513
CID-45486581,161514
CID-90957827,161515
CID-44385066,161516
CID-24894463,161517
CID-3034361,161518
CID-160292,161519
CID-44517629,161520
CID-45486902,161521
CID-21700927,161522
CID-9873482,161523
CID-10289311,161524
CID-1080,161525
CID-11555338,161526
CID-19505,161527
CID-406499,161528
CID-44236086,161529
CID-5289296,161530
CID-68212505,161531
CID-9883070,161532
CID-5328336,161533
CID-12073461,161534
CID-44606133,161535
CID-44599826,161536
CID-44580709,161537
CID-78225314,161538
CID-147075,161539
CID-90822645,161540
CID-9899306,161541
CID-11743608,161542
CID-71561755,161543
CID-10940279,161544
CID-4686,161545
CID-25077998,161546
CID-10907594,161547
CID-74947,161548
CID-9560,161549
CID-9033,161550
CID-5289101,161551
CID-247965,161552
CID-58873810,161553
CID-10700759,161554
CID-10350361,161555
CID-16220256,161556
CID-7010565,161557
CID-98068,161558
CID-10113372,161559
CID-5320805,161560
CID-71312545,161561
CID-11091176,161562
CID-11872,161563
CID-71769418,161564
CID-46884535,161565
CID-90934108,161566
CID-22317185,161567
CID-42618182,161568
CID-90644806,161569
CID-44442311,161570
CID-91451998,161571
CID-267663,161572
CID-51003506,161573
CID-9882867,161574
CID-54032170,161575
CID-326455,161576
CID-309801,161577
CID-6328719,161578
CID-15278234,161579
CID-137733,161580
CID-98411,161581
CID-59618008,161582
CID-73352929,161583
CID-44573821,161584
CID-92126,161585
CID-16412,161586
CID-10229538,161587
CID-54584526,161588
CID-44580946,161589
CID-91616972,161590
CID-16836,161591
CID-91667430,161592
CID-173322,161593
CID-10099787,161594
CID-387851,161595
CID-95938,161596
CID-91611565,161597
CID-5280373,161598
CID-44453526,161599
CID-24811980,161600
CID-24892797,161601
CID-53316876,161602
CID-71584479,161603
CID-194425,161604
CID-56596555,161605
CID-4792,161606
CID-44334303,161607
CID-10004646,161608
CID-53328859,161609
CID-178,161610
CID-44275913,161611
CID-473269,161612
CID-22366376,161613
CID-131002,161614
CID-10227614,161615
CID-76313780,161616
CID-44625569,161617
CID-56947161,161618
CID-11520230,161619
CID-160100,161620
CID-7020109,161621
CID-90882809,161622
CID-11496610,161623
CID-23434538,161624
CID-3081502,161625
CID-5487330,161626
CID-197712,161627
CID-15278,161628
CID-75142,161629
CID-44405017,161630
CID-10393262,161631
CID-57416800,161632
CID-10436787,161633
CID-71777706,161634
CID-23646194,161635
CID-68048,161636
CID-22134702,161637
CID-60853,161638
CID-15645975,161639
CID-228563,161640
CID-5391672,161641
CID-91468933,161642
CID-317405,161643
CID-7408689,161644
CID-70693500,161645
CID-4694339,161646
CID-45122281,161647
CID-66936,161648
CID-650,161649
CID-85980455,161650
CID-21930514,161651
CID-44388386,161652
CID-90643768,161653
CID-24771418,161654
CID-4635112,161655
CID-37590,161656
CID-53304671,161657
CID-3080838,161658
CID-9304,161659
CID-50941538,161660
CID-9574218,161661
CID-90478334,161662
CID-44374379,161663
CID-11785699,161664
CID-14395316,161665
CID-162798,161666
CID-21954191,161667
CID-16059012,161668
CID-9822077,161669
CID-44149456,161670
CID-42607984,161671
CID-57894053,161672
CID-15779750,161673
CID-57390416,161674
CID-37979282,161675
CID-173326,161676
CID-46203867,161677
CID-45486450,161678
CID-16681583,161679
CID-10102863,161680
CID-49774199,161681
CID-13431883,161682
CID-338690,161683
CID-192757,161684
CID-131154,161685
CID-44412173,161686
CID-5326779,161687
CID-15128233,161688
CID-146960,161689
CID-86082137,161690
CID-9946461,161691
CID-21580417,161692
CID-19900870,161693
CID-193214,161694
CID-18339630,161695
CID-54689064,161696
CID-7424,161697
CID-6426757,161698
CID-1959,161699
CID-125757,161700
CID-44329651,161701
CID-136456,161702
CID-25010743,161703
CID-3298048,161704
