gene,map
Entrez-84696,4982
Entrez-100500898,4983
Entrez-100616347,4984
Entrez-3475,4985
Entrez-23314,4986
Entrez-654348,4987
Entrez-347732,4988
Entrez-59352,4989
Entrez-63934,4990
Entrez-114790,4991
Entrez-65264,4992
Entrez-79865,4993
Entrez-285659,4994
Entrez-574513,4995
Entrez-100506844,4996
Entrez-1912,4997
Entrez-283592,4998
Entrez-375190,4999
Entrez-10352,5000
Entrez-730091,5001
Entrez-51517,5002
Entrez-124454,5003
Entrez-55841,5004
Entrez-92747,5005
Entrez-93650,5006
Entrez-221443,5007
Entrez-7036,5008
Entrez-442909,5009
Entrez-1119,5010
Entrez-5332,5011
Entrez-1236,5012
Entrez-57171,5013
Entrez-257358,5014
Entrez-9375,5015
Entrez-10257,5016
Entrez-2086,5017
Entrez-222484,5018
Entrez-988,5019
Entrez-285148,5020
Entrez-51499,5021
Entrez-22954,5022
Entrez-51514,5023
Entrez-221188,5024
Entrez-25823,5025
Entrez-2072,5026
Entrez-7059,5027
Entrez-5498,5028
Entrez-2110,5029
Entrez-84076,5030
Entrez-100129354,5031
Entrez-9931,5032
Entrez-6945,5033
Entrez-49,5034
Entrez-100131213,5035
Entrez-79143,5036
Entrez-54961,5037
Entrez-85378,5038
Entrez-5611,5039
Entrez-22973,5040
Entrez-1280,5041
Entrez-8550,5042
Entrez-677825,5043
Entrez-85320,5044
Entrez-494115,5045
Entrez-2876,5046
Entrez-27237,5047
Entrez-100302188,5048
Entrez-100113389,5049
Entrez-57139,5050
Entrez-140733,5051
Entrez-414212,5052
Entrez-1996,5053
Entrez-64423,5054
Entrez-957,5055
Entrez-574448,5056
Entrez-338809,5057
Entrez-64344,5058
Entrez-100500814,5059
Entrez-6585,5060
Entrez-100507091,5061
Entrez-100500853,5062
Entrez-1175,5063
Entrez-90187,5064
Entrez-1289,5065
Entrez-84084,5066
Entrez-100313938,5067
Entrez-945,5068
Entrez-3423,5069
Entrez-100128640,5070
Entrez-55954,5071
Entrez-92806,5072
Entrez-3824,5073
Entrez-285888,5074
Entrez-29990,5075
Entrez-219578,5076
Entrez-7317,5077
Entrez-10568,5078
Entrez-339456,5079
Entrez-55765,5080
Entrez-400892,5081
Entrez-29899,5082
Entrez-4259,5083
Entrez-4199,5084
Entrez-27284,5085
Entrez-100500913,5086
Entrez-100302290,5087
Entrez-51294,5088
Entrez-133308,5089
Entrez-100302117,5090
Entrez-84448,5091
Entrez-162963,5092
Entrez-11024,5093
Entrez-2971,5094
Entrez-60677,5095
Entrez-5337,5096
Entrez-84888,5097
Entrez-1915,5098
Entrez-57673,5099
Entrez-100616135,5100
Entrez-220929,5101
Entrez-57584,5102
Entrez-155038,5103
Entrez-6559,5104
Entrez-55617,5105
Entrez-9014,5106
Entrez-285489,5107
Entrez-28988,5108
Entrez-100289341,5109
Entrez-9132,5110
Entrez-80072,5111
Entrez-2054,5112
Entrez-81563,5113
Entrez-2295,5114
Entrez-55212,5115
Entrez-219875,5116
Entrez-2117,5117
Entrez-93974,5118
Entrez-80254,5119
Entrez-2155,5120
Entrez-3762,5121
Entrez-481,5122
Entrez-100652770,5123
Entrez-23102,5124
Entrez-285190,5125
Entrez-4329,5126
Entrez-284382,5127
Entrez-29967,5128
Entrez-54439,5129
Entrez-23528,5130
Entrez-8590,5131
Entrez-6891,5132
Entrez-56660,5133
Entrez-338661,5134
Entrez-1470,5135
Entrez-6915,5136
Entrez-4882,5137
Entrez-100616343,5138
Entrez-131920,5139
Entrez-5602,5140
Entrez-132789,5141
Entrez-256076,5142
Entrez-7381,5143
Entrez-100422955,5144
Entrez-100506599,5145
Entrez-126231,5146
Entrez-170392,5147
Entrez-256364,5148
Entrez-5298,5149
Entrez-7156,5150
Entrez-114571,5151
Entrez-132724,5152
Entrez-50511,5153
Entrez-23373,5154
Entrez-27293,5155
Entrez-8525,5156
Entrez-7123,5157
Entrez-9831,5158
Entrez-4224,5159
Entrez-7037,5160
Entrez-8607,5161
Entrez-100422980,5162
Entrez-85369,5163
Entrez-79670,5164
Entrez-51059,5165
Entrez-126070,5166
Entrez-84301,5167
Entrez-5617,5168
Entrez-60490,5169
Entrez-100616410,5170
Entrez-348235,5171
Entrez-57451,5172
Entrez-10865,5173
Entrez-54934,5174
Entrez-5001,5175
Entrez-22872,5176
Entrez-5888,5177
Entrez-199857,5178
Entrez-146722,5179
Entrez-64761,5180
Entrez-7006,5181
Entrez-100129842,5182
Entrez-26493,5183
Entrez-6491,5184
Entrez-54521,5185
Entrez-29080,5186
Entrez-7356,5187
Entrez-55632,5188
Entrez-100422961,5189
Entrez-60437,5190
Entrez-8833,5191
Entrez-401498,5192
Entrez-84320,5193
Entrez-29886,5194
Entrez-9488,5195
Entrez-100422912,5196
Entrez-2060,5197
Entrez-4218,5198
Entrez-339230,5199
Entrez-56159,5200
Entrez-317649,5201
Entrez-404220,5202
Entrez-64759,5203
Entrez-1831,5204
Entrez-909,5205
Entrez-79696,5206
Entrez-23217,5207
Entrez-3437,5208
Entrez-3381,5209
Entrez-338707,5210
Entrez-5962,5211
Entrez-6389,5212
Entrez-254173,5213
Entrez-498,5214
Entrez-100529239,5215
Entrez-6626,5216
Entrez-441204,5217
Entrez-4128,5218
Entrez-440482,5219
Entrez-728358,5220
Entrez-100616264,5221
Entrez-4843,5222
Entrez-6879,5223
Entrez-341152,5224
Entrez-120227,5225
Entrez-144455,5226
Entrez-1326,5227
Entrez-2637,5228
Entrez-4241,5229
Entrez-79733,5230
Entrez-8287,5231
Entrez-8872,5232
Entrez-770,5233
Entrez-3822,5234
Entrez-253935,5235
Entrez-54763,5236
Entrez-56106,5237
Entrez-55602,5238
Entrez-765,5239
Entrez-23256,5240
Entrez-255520,5241
Entrez-4700,5242
Entrez-10008,5243
Entrez-51460,5244
Entrez-6445,5245
Entrez-650794,5246
Entrez-7923,5247
Entrez-57047,5248
Entrez-100423027,5249
Entrez-10935,5250
Entrez-157869,5251
Entrez-5095,5252
Entrez-23236,5253
Entrez-149466,5254
Entrez-7298,5255
Entrez-553103,5256
Entrez-7587,5257
Entrez-79868,5258
Entrez-84278,5259
Entrez-7277,5260
Entrez-93164,5261
Entrez-116936,5262
Entrez-115727,5263
Entrez-115273,5264
Entrez-4739,5265
Entrez-644961,5266
Entrez-341277,5267
Entrez-79943,5268
Entrez-90673,5269
Entrez-5619,5270
Entrez-7124,5271
Entrez-10418,5272
Entrez-440700,5273
Entrez-131669,5274
Entrez-340719,5275
Entrez-131601,5276
Entrez-285704,5277
Entrez-9892,5278
Entrez-56658,5279
Entrez-100505585,5280
Entrez-3757,5281
Entrez-373863,5282
Entrez-871,5283
Entrez-754,5284
Entrez-2109,5285
Entrez-4637,5286
Entrez-4811,5287
Entrez-100847075,5288
Entrez-8907,5289
Entrez-135458,5290
Entrez-941,5291
Entrez-25790,5292
Entrez-619434,5293
Entrez-23081,5294
Entrez-55209,5295
Entrez-26341,5296
Entrez-23531,5297
Entrez-92340,5298
Entrez-7531,5299
Entrez-100126781,5300
Entrez-3834,5301
Entrez-6564,5302
Entrez-7472,5303
Entrez-56994,5304
Entrez-10623,5305
Entrez-5315,5306
Entrez-163479,5307
Entrez-441425,5308
Entrez-3843,5309
Entrez-1756,5310
Entrez-364,5311
Entrez-645,5312
Entrez-53632,5313
Entrez-2813,5314
Entrez-9672,5315
Entrez-4340,5316
Entrez-55750,5317
Entrez-152877,5318
Entrez-55244,5319
Entrez-3443,5320
Entrez-4750,5321
Entrez-11215,5322
Entrez-100996939,5323
Entrez-8387,5324
Entrez-92126,5325
Entrez-100131193,5326
Entrez-406997,5327
Entrez-23171,5328
Entrez-7182,5329
Entrez-85009,5330
Entrez-90586,5331
Entrez-79777,5332
Entrez-10771,5333
Entrez-2877,5334
Entrez-23411,5335
Entrez-785,5336
Entrez-2052,5337
Entrez-201595,5338
Entrez-60493,5339
Entrez-389523,5340
Entrez-10023,5341
Entrez-9670,5342
Entrez-84465,5343
Entrez-4191,5344
Entrez-26,5345
Entrez-93663,5346
Entrez-100533464,5347
Entrez-4289,5348
Entrez-160897,5349
Entrez-5379,5350
Entrez-999,5351
Entrez-11154,5352
Entrez-8331,5353
Entrez-50485,5354
Entrez-1357,5355
Entrez-1244,5356
Entrez-1051,5357
Entrez-728658,5358
Entrez-10738,5359
Entrez-160851,5360
Entrez-5454,5361
Entrez-51427,5362
Entrez-100288069,5363
Entrez-81892,5364
Entrez-693144,5365
Entrez-201164,5366
Entrez-220202,5367
Entrez-401105,5368
Entrez-3800,5369
Entrez-400569,5370
Entrez-606,5371
Entrez-56956,5372
Entrez-146862,5373
Entrez-2664,5374
Entrez-390077,5375
Entrez-9889,5376
Entrez-2923,5377
Entrez-80273,5378
Entrez-1478,5379
Entrez-136853,5380
Entrez-390201,5381
Entrez-8725,5382
Entrez-100616388,5383
Entrez-55500,5384
Entrez-286135,5385
Entrez-11130,5386
Entrez-23207,5387
Entrez-134145,5388
Entrez-23046,5389
Entrez-53354,5390
Entrez-344657,5391
Entrez-56852,5392
Entrez-9262,5393
Entrez-91120,5394
Entrez-9846,5395
Entrez-2775,5396
Entrez-51161,5397
Entrez-693168,5398
Entrez-3707,5399
Entrez-254427,5400
Entrez-27106,5401
Entrez-51710,5402
Entrez-338440,5403
Entrez-29100,5404
Entrez-100289178,5405
Entrez-10983,5406
Entrez-2029,5407
Entrez-83874,5408
Entrez-3554,5409
Entrez-60412,5410
Entrez-60436,5411
Entrez-7092,5412
Entrez-6142,5413
Entrez-84503,5414
Entrez-29075,5415
Entrez-866,5416
Entrez-441168,5417
Entrez-7748,5418
Entrez-55711,5419
Entrez-5423,5420
Entrez-7673,5421
Entrez-26025,5422
Entrez-6926,5423
Entrez-51552,5424
Entrez-63939,5425
Entrez-28952,5426
Entrez-9051,5427
Entrez-79048,5428
Entrez-2559,5429
Entrez-64146,5430
Entrez-6530,5431
Entrez-100271702,5432
Entrez-286204,5433
Entrez-83795,5434
Entrez-100500823,5435
Entrez-29,5436
Entrez-5434,5437
Entrez-347731,5438
Entrez-10345,5439
Entrez-78988,5440
Entrez-51131,5441
Entrez-64211,5442
Entrez-6643,5443
Entrez-84740,5444
Entrez-1600,5445
Entrez-65072,5446
Entrez-80007,5447
Entrez-6166,5448
Entrez-9573,5449
Entrez-100422856,5450
Entrez-104,5451
Entrez-7551,5452
Entrez-8396,5453
Entrez-9409,5454
Entrez-83998,5455
Entrez-7881,5456
Entrez-51104,5457
Entrez-10911,5458
Entrez-256714,5459
Entrez-440044,5460
Entrez-6853,5461
Entrez-100616270,5462
Entrez-257313,5463
Entrez-9513,5464
Entrez-728448,5465
Entrez-22924,5466
Entrez-2826,5467
Entrez-154664,5468
Entrez-29102,5469
Entrez-347741,5470
Entrez-11320,5471
Entrez-80069,5472
Entrez-146183,5473
Entrez-51145,5474
Entrez-64220,5475
Entrez-6919,5476
Entrez-160419,5477
Entrez-64965,5478
Entrez-116150,5479
Entrez-6406,5480
Entrez-387712,5481
Entrez-10755,5482
Entrez-487,5483
Entrez-775,5484
Entrez-3483,5485
Entrez-170689,5486
Entrez-1183,5487
Entrez-202915,5488
Entrez-26787,5489
Entrez-23013,5490
Entrez-54913,5491
Entrez-54753,5492
Entrez-155060,5493
Entrez-11231,5494
Entrez-51151,5495
Entrez-100313779,5496
Entrez-729911,5497
Entrez-9497,5498
Entrez-130132,5499
Entrez-147923,5500
Entrez-23601,5501
Entrez-100128569,5502
Entrez-693135,5503
Entrez-284485,5504
Entrez-392,5505
Entrez-64838,5506
Entrez-857,5507
Entrez-283089,5508
Entrez-692225,5509
Entrez-100534599,5510
Entrez-145567,5511
Entrez-100616121,5512
Entrez-387923,5513
Entrez-7012,5514
Entrez-10949,5515
Entrez-5813,5516
Entrez-7076,5517
Entrez-1353,5518
Entrez-100128292,5519
Entrez-2904,5520
Entrez-643224,5521
Entrez-63906,5522
Entrez-2627,5523
Entrez-387338,5524
Entrez-100422974,5525
Entrez-5163,5526
Entrez-90113,5527
Entrez-89765,5528
Entrez-56945,5529
Entrez-64895,5530
Entrez-5834,5531
Entrez-26091,5532
Entrez-57606,5533
Entrez-55124,5534
Entrez-389136,5535
Entrez-254783,5536
Entrez-100137047,5537
Entrez-25775,5538
Entrez-2730,5539
Entrez-280658,5540
Entrez-150147,5541
Entrez-4608,5542
Entrez-100113384,5543
Entrez-55285,5544
Entrez-55295,5545
Entrez-442892,5546
Entrez-401303,5547
Entrez-359710,5548
Entrez-81566,5549
Entrez-1952,5550
Entrez-2999,5551
Entrez-138724,5552
Entrez-7093,5553
Entrez-100874158,5554
Entrez-26751,5555
Entrez-219539,5556
Entrez-200959,5557
Entrez-51284,5558
Entrez-27133,5559
Entrez-100130519,5560
Entrez-100847086,5561
Entrez-54856,5562
Entrez-107987373,5563
Entrez-143872,5564
Entrez-56899,5565
Entrez-56683,5566
Entrez-22841,5567
Entrez-79723,5568
Entrez-5865,5569
Entrez-401388,5570
Entrez-285093,5571
Entrez-2022,5572
Entrez-9107,5573
Entrez-692109,5574
Entrez-83401,5575
Entrez-221504,5576
Entrez-390538,5577
Entrez-474344,5578
Entrez-55839,5579
Entrez-414301,5580
Entrez-344805,5581
Entrez-55651,5582
Entrez-7955,5583
Entrez-100616316,5584
Entrez-91149,5585
Entrez-23059,5586
Entrez-79657,5587
Entrez-685,5588
Entrez-79022,5589
Entrez-22906,5590
Entrez-84570,5591
Entrez-400617,5592
Entrez-27334,5593
Entrez-80341,5594
Entrez-58485,5595
Entrez-222642,5596
Entrez-100526740,5597
Entrez-100422973,5598
Entrez-401980,5599
Entrez-83607,5600
Entrez-115019,5601
Entrez-7078,5602
Entrez-22824,5603
Entrez-22878,5604
Entrez-7027,5605
Entrez-55605,5606
Entrez-8745,5607
Entrez-58510,5608
Entrez-51430,5609
Entrez-100874377,5610
Entrez-79791,5611
Entrez-23228,5612
Entrez-9658,5613
Entrez-23016,5614
Entrez-400629,5615
Entrez-2918,5616
Entrez-90871,5617
Entrez-55039,5618
Entrez-2863,5619
Entrez-5333,5620
Entrez-389634,5621
Entrez-65979,5622
Entrez-915,5623
Entrez-384,5624
Entrez-140460,5625
Entrez-100289230,5626
Entrez-196475,5627
Entrez-79001,5628
Entrez-1387,5629
Entrez-9522,5630
Entrez-2994,5631
Entrez-56160,5632
Entrez-677809,5633
Entrez-115560,5634
Entrez-8443,5635
Entrez-64425,5636
Entrez-56947,5637
Entrez-5866,5638
Entrez-6248,5639
Entrez-152559,5640
Entrez-10381,5641
Entrez-5868,5642
Entrez-10163,5643
Entrez-5724,5644
Entrez-400043,5645
Entrez-440689,5646
Entrez-4000,5647
Entrez-9147,5648
Entrez-1129,5649
Entrez-58496,5650
Entrez-493901,5651
Entrez-6038,5652
Entrez-100313884,5653
Entrez-200523,5654
Entrez-84692,5655
Entrez-24147,5656
Entrez-51665,5657
Entrez-23769,5658
Entrez-85302,5659
Entrez-201516,5660
Entrez-3842,5661
Entrez-728039,5662
Entrez-727851,5663
Entrez-440894,5664
Entrez-81854,5665
Entrez-4938,5666
Entrez-643376,5667
Entrez-64175,5668
Entrez-23328,5669
Entrez-26090,5670
Entrez-23141,5671
Entrez-84618,5672
Entrez-140701,5673
Entrez-118427,5674
Entrez-91746,5675
Entrez-23275,5676
Entrez-27020,5677
Entrez-9088,5678
Entrez-56888,5679
Entrez-50507,5680
Entrez-7166,5681
Entrez-6484,5682
Entrez-100131997,5683
Entrez-100500909,5684
Entrez-26103,5685
Entrez-100302283,5686
Entrez-81626,5687
Entrez-84080,5688
Entrez-23348,5689
Entrez-100616429,5690
Entrez-10350,5691
Entrez-114881,5692
Entrez-56662,5693
Entrez-117608,5694
Entrez-5089,5695
Entrez-2697,5696
Entrez-2107,5697
Entrez-100874012,5698
Entrez-54823,5699
Entrez-54980,5700
Entrez-402682,5701
Entrez-79783,5702
Entrez-83655,5703
Entrez-6905,5704
Entrez-374907,5705
Entrez-5411,5706
Entrez-114132,5707
Entrez-100093630,5708
Entrez-283417,5709
Entrez-399815,5710
Entrez-220002,5711
Entrez-100302242,5712
Entrez-9531,5713
Entrez-10169,5714
Entrez-51052,5715
Entrez-158297,5716
Entrez-11145,5717
Entrez-8000,5718
Entrez-724031,5719
Entrez-100129716,5720
Entrez-57559,5721
Entrez-442524,5722
Entrez-729723,5723
Entrez-137814,5724
Entrez-27198,5725
Entrez-9917,5726
Entrez-4293,5727
Entrez-283174,5728
Entrez-51067,5729
Entrez-55001,5730
Entrez-26781,5731
Entrez-3397,5732
Entrez-55288,5733
Entrez-2590,5734
Entrez-254428,5735
Entrez-729614,5736
Entrez-643911,5737
Entrez-5058,5738
Entrez-100847078,5739
Entrez-284613,5740
Entrez-100499467,5741
Entrez-693202,5742
Entrez-1161,5743
Entrez-84193,5744
Entrez-10520,5745
Entrez-493,5746
Entrez-100170228,5747
Entrez-128653,5748
Entrez-4586,5749
Entrez-55585,5750
Entrez-6525,5751
Entrez-11179,5752
Entrez-349633,5753
Entrez-100652999,5754
Entrez-5738,5755
Entrez-54149,5756
Entrez-1573,5757
Entrez-9904,5758
Entrez-10766,5759
Entrez-51377,5760
Entrez-84986,5761
Entrez-83543,5762
Entrez-6655,5763
Entrez-400746,5764
Entrez-116255,5765
Entrez-140739,5766
Entrez-56107,5767
Entrez-4512,5768
Entrez-3305,5769
Entrez-114569,5770
Entrez-27154,5771
Entrez-151651,5772
Entrez-574460,5773
Entrez-140890,5774
Entrez-88745,5775
Entrez-51176,5776
Entrez-100126307,5777
Entrez-30835,5778
Entrez-6273,5779
Entrez-64078,5780
Entrez-55680,5781
Entrez-132243,5782
Entrez-429,5783
Entrez-10276,5784
Entrez-6813,5785
Entrez-3681,5786
Entrez-55884,5787
Entrez-152206,5788
Entrez-11190,5789
Entrez-4326,5790
Entrez-2870,5791
Entrez-692226,5792
Entrez-23101,5793
Entrez-7157,5794
Entrez-4440,5795
Entrez-100506421,5796
Entrez-84779,5797
Entrez-100500843,5798
Entrez-4239,5799
Entrez-3460,5800
Entrez-3903,5801
Entrez-9732,5802
Entrez-693190,5803
Entrez-6388,5804
Entrez-728377,5805
Entrez-388558,5806
Entrez-10254,5807
Entrez-119385,5808
Entrez-4257,5809
Entrez-100874237,5810
Entrez-341,5811
Entrez-514,5812
Entrez-441273,5813
Entrez-2528,5814
Entrez-2979,5815
Entrez-80764,5816
Entrez-10803,5817
Entrez-151230,5818
Entrez-406998,5819
Entrez-5535,5820
Entrez-389756,5821
Entrez-1048,5822
Entrez-50613,5823
Entrez-641518,5824
Entrez-6620,5825
Entrez-91289,5826
Entrez-594,5827
Entrez-10238,5828
Entrez-90529,5829
Entrez-11196,5830
Entrez-57537,5831
Entrez-3641,5832
Entrez-93081,5833
Entrez-6847,5834
Entrez-89790,5835
Entrez-100128881,5836
Entrez-407031,5837
Entrez-284541,5838
Entrez-548644,5839
Entrez-55958,5840
Entrez-100847044,5841
Entrez-8814,5842
Entrez-6391,5843
Entrez-65122,5844
Entrez-745,5845
Entrez-26032,5846
Entrez-5158,5847
Entrez-5730,5848
Entrez-653567,5849
Entrez-56102,5850
Entrez-255324,5851
Entrez-728194,5852
Entrez-80010,5853
Entrez-3151,5854
Entrez-100126346,5855
Entrez-9739,5856
Entrez-23394,5857
Entrez-100423021,5858
Entrez-89887,5859
Entrez-22955,5860
Entrez-128854,5861
Entrez-84455,5862
Entrez-375449,5863
Entrez-57110,5864
Entrez-7266,5865
Entrez-26330,5866
Entrez-286144,5867
Entrez-6880,5868
Entrez-51704,5869
Entrez-10877,5870
Entrez-240,5871
Entrez-91074,5872
Entrez-139067,5873
Entrez-23129,5874
Entrez-6746,5875
Entrez-54874,5876
Entrez-83716,5877
Entrez-51097,5878
Entrez-256979,5879
Entrez-144402,5880
Entrez-379013,5881
Entrez-146050,5882
Entrez-8651,5883
Entrez-8683,5884
Entrez-133418,5885
Entrez-55761,5886
Entrez-54503,5887
Entrez-100422835,5888
Entrez-131368,5889
Entrez-490,5890
Entrez-8462,5891
Entrez-100500852,5892
Entrez-30851,5893
Entrez-25938,5894
Entrez-342900,5895
Entrez-400957,5896
Entrez-196740,5897
Entrez-100507537,5898
Entrez-23163,5899
Entrez-768217,5900
Entrez-85481,5901
Entrez-1122,5902
Entrez-414061,5903
Entrez-100507391,5904
Entrez-284459,5905
Entrez-78999,5906
Entrez-347853,5907
Entrez-400359,5908
Entrez-58475,5909
Entrez-43849,5910
Entrez-375248,5911
Entrez-5426,5912
Entrez-55322,5913
Entrez-6729,5914
Entrez-9962,5915
Entrez-92591,5916
Entrez-55129,5917
Entrez-890,5918
Entrez-401647,5919
Entrez-85477,5920
Entrez-254778,5921
Entrez-54328,5922
Entrez-100302226,5923
Entrez-386678,5924
Entrez-767611,5925
Entrez-574410,5926
Entrez-183,5927
Entrez-652991,5928
Entrez-9909,5929
Entrez-151473,5930
Entrez-10739,5931
Entrez-51056,5932
Entrez-9738,5933
Entrez-23362,5934
Entrez-692087,5935
Entrez-4540,5936
Entrez-79624,5937
Entrez-6688,5938
Entrez-374403,5939
Entrez-100422862,5940
Entrez-693211,5941
Entrez-100616253,5942
Entrez-8417,5943
Entrez-4680,5944
Entrez-654433,5945
Entrez-57562,5946
Entrez-1642,5947
Entrez-5555,5948
Entrez-57037,5949
Entrez-6533,5950
Entrez-9686,5951
Entrez-693224,5952
Entrez-693147,5953
Entrez-100288570,5954
Entrez-6301,5955
Entrez-6202,5956
Entrez-93517,5957
Entrez-93436,5958
Entrez-284114,5959
Entrez-100423009,5960
Entrez-6925,5961
Entrez-552,5962
Entrez-4317,5963
Entrez-79957,5964
Entrez-5609,5965
Entrez-79171,5966
Entrez-54876,5967
Entrez-200634,5968
Entrez-2668,5969
Entrez-51571,5970
Entrez-117579,5971
Entrez-10574,5972
Entrez-55340,5973
Entrez-688,5974
Entrez-647190,5975
Entrez-3898,5976
Entrez-55006,5977
Entrez-148022,5978
Entrez-8545,5979
Entrez-27352,5980
Entrez-692090,5981
Entrez-9310,5982
Entrez-100885780,5983
Entrez-4753,5984
Entrez-340990,5985
Entrez-53836,5986
Entrez-6227,5987
Entrez-23428,5988
Entrez-81552,5989
Entrez-64743,5990
Entrez-100289410,5991
Entrez-220963,5992
Entrez-3146,5993
Entrez-664612,5994
Entrez-152742,5995
Entrez-389432,5996
Entrez-56136,5997
Entrez-55153,5998
Entrez-11223,5999
Entrez-23263,6000
Entrez-245927,6001
Entrez-160065,6002
Entrez-84898,6003
Entrez-56128,6004
Entrez-8857,6005
Entrez-55692,6006
Entrez-100422996,6007
Entrez-60491,6008
Entrez-10186,6009
Entrez-2004,6010
Entrez-1760,6011
Entrez-8878,6012
Entrez-219541,6013
Entrez-89832,6014
Entrez-100129669,6015
Entrez-79918,6016
Entrez-1670,6017
Entrez-439,6018
Entrez-124790,6019
Entrez-4888,6020
Entrez-28513,6021
Entrez-84311,6022
Entrez-3131,6023
Entrez-3350,6024
Entrez-3502,6025
Entrez-9853,6026
Entrez-29906,6027
Entrez-100873750,6028
Entrez-25940,6029
Entrez-81285,6030
Entrez-5069,6031
Entrez-84789,6032
Entrez-79132,6033
Entrez-23334,6034
Entrez-100506686,6035
Entrez-55614,6036
Entrez-1197,6037
Entrez-3449,6038
Entrez-389206,6039
Entrez-51520,6040
Entrez-26135,6041
Entrez-100506710,6042
Entrez-154092,6043
Entrez-51561,6044
Entrez-84501,6045
Entrez-6799,6046
Entrez-9637,6047
Entrez-171558,6048
Entrez-440101,6049
Entrez-566,6050
Entrez-100128023,6051
Entrez-8924,6052
Entrez-3736,6053
Entrez-400123,6054
Entrez-5310,6055
Entrez-100130238,6056
Entrez-574479,6057
Entrez-146802,6058
Entrez-56659,6059
Entrez-100507034,6060
Entrez-79837,6061
Entrez-283038,6062
Entrez-94027,6063
Entrez-54943,6064
Entrez-203328,6065
Entrez-127700,6066
Entrez-1846,6067
Entrez-8424,6068
Entrez-6815,6069
Entrez-56650,6070
Entrez-80045,6071
Entrez-51286,6072
Entrez-100302746,6073
Entrez-11285,6074
Entrez-100422855,6075
Entrez-287,6076
Entrez-6943,6077
Entrez-55211,6078
Entrez-667,6079
Entrez-26531,6080
Entrez-84707,6081
Entrez-23131,6082
Entrez-387748,6083
Entrez-79682,6084
Entrez-8227,6085
Entrez-4952,6086
Entrez-100130705,6087
Entrez-100506229,6088
Entrez-6711,6089
Entrez-57631,6090
Entrez-11124,6091
Entrez-3626,6092
Entrez-3204,6093
Entrez-1628,6094
Entrez-359806,6095
Entrez-23269,6096
Entrez-57497,6097
Entrez-8239,6098
Entrez-7033,6099
Entrez-245911,6100
Entrez-10838,6101
Entrez-79365,6102
Entrez-7041,6103
Entrez-283432,6104
Entrez-56920,6105
Entrez-64399,6106
Entrez-100302285,6107
Entrez-100506779,6108
Entrez-585,6109
Entrez-283899,6110
Entrez-388796,6111
Entrez-23052,6112
Entrez-653857,6113
Entrez-1757,6114
Entrez-3176,6115
Entrez-653166,6116
Entrez-100508120,6117
Entrez-4254,6118
Entrez-54576,6119
Entrez-54820,6120
Entrez-724102,6121
Entrez-26057,6122
Entrez-100073347,6123
Entrez-84816,6124
Entrez-8301,6125
Entrez-83999,6126
Entrez-1041,6127
Entrez-24144,6128
Entrez-100526842,6129
Entrez-169792,6130
Entrez-389558,6131
Entrez-2583,6132
Entrez-10285,6133
Entrez-54930,6134
Entrez-81030,6135
Entrez-282969,6136
Entrez-337880,6137
Entrez-100422859,6138
Entrez-51429,6139
Entrez-1811,6140
Entrez-10938,6141
Entrez-10716,6142
Entrez-80335,6143
Entrez-84798,6144
Entrez-55471,6145
Entrez-199899,6146
Entrez-9077,6147
Entrez-64968,6148
Entrez-730183,6149
Entrez-5046,6150
Entrez-219790,6151
Entrez-64167,6152
Entrez-9921,6153
Entrez-65062,6154
Entrez-9480,6155
Entrez-692111,6156
Entrez-80014,6157
Entrez-162993,6158
Entrez-100129662,6159
Entrez-55331,6160
Entrez-374569,6161
Entrez-138883,6162
Entrez-55002,6163
Entrez-201562,6164
Entrez-954,6165
Entrez-55080,6166
Entrez-8727,6167
Entrez-389333,6168
Entrez-730198,6169
Entrez-80311,6170
Entrez-2020,6171
Entrez-5645,6172
Entrez-100505658,6173
Entrez-7043,6174
Entrez-8086,6175
Entrez-1638,6176
Entrez-100534592,6177
Entrez-2900,6178
Entrez-6844,6179
