target_entrez,disease_icd10
18664,208137
18664,205494
18664,207580
18664,207623
18664,208558
18664,207337
18664,204377
18664,206374
18664,206452
18664,207667
18664,203366
18664,207015
18664,207450
18664,207228
18664,207260
18664,206342
18664,208419
18664,205127
18664,203567
18664,203276
18664,206958
7337,204630
7337,204856
7337,205673
7337,208477
7337,207763
11480,203608
11480,206097
11480,206846
11480,207015
11480,207450
11480,207580
11480,204630
19419,203772
19419,205111
19419,206941
19419,204357
19419,204785
19419,207770
19419,205659
19419,207029
19419,205651
19419,208297
19419,207608
19419,208269
19419,206242
19419,203899
19419,203539
19419,207386
19419,207348
19419,203856
19419,207621
19419,206786
19419,208267
19419,208111
19419,208251
19419,206068
19419,204838
19419,205940
19419,204014
19419,206271
19419,206912
19419,204310
19419,204978
19419,205359
19419,205245
19419,204798
19419,204298
19419,204780
19419,206377
19419,208324
19419,205732
19419,204524
19419,205568
19419,204581
19419,208497
19419,204287
19419,204872
19419,205459
19419,207182
19419,205097
19419,205585
19419,203538
19419,205933
19419,205461
19419,207619
19419,205427
19419,205672
19419,207318
19419,204837
19419,206407
19419,206070
19419,206984
19419,204385
19419,206051
19419,207929
19419,203891
19419,204196
19419,204584
19419,206804
19419,206970
19419,203312
19419,206063
19419,206641
19419,208392
19419,208809
19419,203629
19419,205234
19419,206993
19419,206716
19419,207626
19419,203806
19419,208813
19419,205949
19419,206682
19419,208814
19419,204182
19419,207760
19419,203927
19419,204407
19419,203247
19419,206090
19419,203770
19419,203478
19419,205875
19419,205037
19419,206891
19419,207871
19419,203567
19419,203733
19419,206639
19419,205167
19419,205387
19419,207135
19419,208529
19419,207006
19419,206505
19419,206459
19419,207027
7307,208628
7307,203453
7307,207540
7307,206913
1111,204056
1111,208123
1111,207015
1111,207450
15027,208814
15027,204182
15027,207760
15027,203927
15027,204407
15027,203247
15027,206090
15027,203770
15027,203478
15027,205875
15027,205037
15027,206891
15027,207871
21464,205307
21464,206857
2575,203608
11646,206588
11646,207683
11646,205942
11646,208205
11646,204159
11646,203453
11646,207015
16132,207434
16132,203608
16132,207260
16132,206342
16132,208419
16132,205127
16132,206086
16132,204486
16132,208015
16132,204800
16132,206410
16132,208354
16132,203529
16132,207802
16132,205657
16132,208145
16132,204285
16132,207038
16132,208782
16132,204192
16132,203404
16132,207768
16132,208272
16132,205370
16132,208060
16132,208452
16132,206218
16132,207018
16132,205479
16132,203893
16132,208703
16132,205225
16132,206040
16132,204171
16132,208589
16132,205488
16132,207415
16132,208110
16132,206202
16132,207952
16132,207268
16132,205069
16132,204365
16132,204342
16132,205490
16132,205545
16132,204166
16132,205942
16132,208433
16132,207562
16132,205805
16132,207664
16132,207138
16132,205252
16132,204388
16132,204302
16132,207580
16132,207015
16132,207450
16132,204378
16132,208134
16132,204249
16132,206190
16132,206012
16132,207145
16132,207307
16132,208182
16132,207363
16132,203499
16132,206723
16132,203881
16132,205807
16132,205403
16132,207453
16132,207591
16132,204027
16132,207031
16132,205660
16132,207179
16132,208231
16132,203931
16132,203926
16132,207240
16132,207683
8585,206617
12436,206242
12436,203899
12436,203539
12436,207386
12436,207348
12436,203856
12436,207621
12436,206786
12436,208267
12436,208111
12436,208251
12436,206068
12436,204838
12436,205940
12436,204014
12436,206271
12436,206912
12436,204310
12436,204978
12436,205359
12436,205245
12436,204798
12436,204298
12436,204780
12436,206377
12436,208324
12436,205732
12436,204524
12436,205568
12436,204581
12436,208497
12436,204287
12436,204872
12436,205459
12436,207182
12436,205097
12436,205585
12436,203538
12436,205933
12436,205461
12436,207619
12436,205427
12436,205672
12436,207318
12436,204837
12436,206407
12436,206070
12436,206984
12436,204385
12436,206051
12436,207929
12436,203891
12436,204196
12436,204584
12436,206804
12436,206970
12436,203312
12436,206063
12436,206641
12436,208392
12436,208809
12436,203629
12436,205234
12436,206993
12436,206716
12436,207626
12436,203806
12436,208813
12436,205949
3851,205248
15728,206467
18169,208433
12913,205727
12913,203453
12913,207683
12913,206375
12913,207204
12913,204750
12913,206242
12913,203899
12913,203539
12913,207386
12913,207348
12913,203856
12913,207621
12913,206786
12913,208267
12913,208111
12913,208251
12913,206068
12913,204838
12913,205940
12913,204014
12913,206271
12913,206912
12913,204310
12913,204978
12913,205359
12913,205245
12913,204798
12913,204298
12913,204780
12913,206377
12913,208324
12913,205732
12913,204524
12913,205568
12913,204581
12913,208497
12913,204287
12913,204872
12913,205459
12913,207182
12913,205097
12913,205585
12913,203538
12913,205933
12913,205461
12913,207619
12913,205427
12913,205672
12913,207318
12913,204837
12913,206407
12913,206070
12913,206984
12913,204385
12913,206051
12913,207929
12913,203891
12913,204196
12913,204584
12913,206804
12913,206970
12913,203312
12913,206063
12913,206641
12913,208392
12913,208809
12913,203629
12913,205234
12913,206993
12913,206716
12913,207626
12913,203806
12913,208813
12913,205949
12913,206617
12913,207584
12913,208622
16409,207015
16409,207450
16409,204302
16409,205516
16409,206467
16409,203276
19045,203733
19045,206639
19045,205167
19045,205387
19045,207135
19045,208529
19045,207006
19045,206505
19045,206459
19045,207877
19045,204522
19045,203343
19045,206630
19045,205161
19045,205776
19045,204971
19045,206506
19045,205936
19045,208645
19045,206393
19045,203923
19045,206846
19045,204554
19045,205664
19045,206399
19045,204777
19045,204673
19045,207471
19045,207239
19045,207323
19045,208076
19045,205186
19045,204139
19045,208089
19045,207704
19045,204458
19045,208778
19045,203608
19045,207460
19045,203737
19045,208249
19045,204489
19045,205309
19045,208008
19045,206269
19045,205644
19045,208042
19045,206344
19045,207413
19045,207277
19045,204388
19045,204145
19045,204760
19045,207584
19045,208097
19045,207141
19045,206780
19045,204856
19045,207580
19045,206241
19045,204358
19045,207411
19045,205407
19045,208074
19045,204403
19045,204011
19045,208341
19045,208072
19045,205316
19045,206098
19045,206876
19045,205718
19045,204889
19045,206567
19045,205857
19045,204566
19045,207361
19045,203841
19045,205363
19045,205947
19045,205213
19045,205045
19045,204710
19045,207845
19045,203719
19045,204681
19045,207504
19045,206200
19045,204302
19045,204480
19045,207015
19045,207450
735,208814
735,204182
735,207760
735,203927
735,204407
735,203247
735,206090
735,203770
735,203478
735,205875
735,205037
735,206891
735,207871
735,204994
735,203972
13071,203319
13071,206897
13071,204630
13071,204886
13071,207742
13071,207540
13071,205977
13071,206970
13071,206271
13071,207584
1085,206271
1085,208497
11811,206242
11811,203899
11811,203539
11811,207386
11811,207348
11811,203856
11811,207621
11811,206786
11811,208267
11811,208111
11811,208251
11811,206068
11811,204838
11811,205940
11811,204014
11811,206271
11811,206912
11811,204310
11811,204978
11811,205359
11811,205245
11811,204798
11811,204298
11811,204780
11811,206377
11811,208324
11811,205732
11811,204524
11811,205568
11811,204581
11811,208497
11811,204287
11811,204872
11811,205459
11811,207182
11811,205097
11811,205585
11811,203538
11811,205933
11811,205461
11811,207619
11811,205427
11811,205672
11811,207318
11811,204837
11811,206407
11811,206070
11811,206984
11811,204385
11811,206051
11811,207929
11811,203891
11811,204196
11811,204584
11811,206804
11811,206970
11811,203312
11811,206063
11811,206641
11811,208392
11811,208809
11811,203629
11811,205234
11811,206993
11811,206716
11811,207626
11811,203806
11811,208813
11811,205949
13361,207611
13892,204056
13892,204630
13892,206241
13892,206617
13892,207578
13892,204678
7611,206242
7611,203899
7611,203539
7611,207386
7611,207348
7611,203856
7611,207621
7611,206786
7611,208267
7611,208111
7611,208251
7611,206068
7611,204838
7611,205940
7611,204014
7611,206271
7611,206912
7611,204310
7611,204978
7611,205359
7611,205245
7611,204798
7611,204298
7611,204780
7611,206377
7611,208324
7611,205732
7611,204524
7611,205568
7611,204581
7611,208497
7611,204287
7611,204872
7611,205459
7611,207182
7611,205097
7611,205585
7611,203538
7611,205933
7611,205461
7611,207619
7611,205427
7611,205672
7611,207318
7611,204837
7611,206407
7611,206070
7611,206984
7611,204385
7611,206051
7611,207929
7611,203891
7611,204196
7611,204584
7611,206804
7611,206970
7611,203312
7611,206063
7611,206641
7611,208392
7611,208809
7611,203629
7611,205234
7611,206993
7611,206716
7611,207626
7611,203806
7611,208813
7611,205949
4452,208497
4452,204302
4452,206839
4452,203264
4452,203330
4452,203611
4452,208527
4452,203657
4452,206259
4452,206295
4452,205092
4452,207707
4452,204440
4452,205543
4452,206515
4452,207231
4452,208361
4452,206321
4452,206663
4452,204518
4452,208594
4452,203358
4452,205202
4452,207399
4452,204343
4452,205977
4452,205089
4452,204930
4452,204194
4452,207964
4452,204689
4452,205740
4452,205016
4452,205066
4452,207444
4452,204891
4452,204449
4452,205938
4452,207584
4452,203269
4452,206920
4452,204038
4452,207804
4452,204447
4452,203753
4452,205625
4452,206082
4452,204542
4452,203844
4452,206024
4452,207750
4452,204237
4452,206286
4452,205133
4452,204009
4452,204468
4452,206323
4452,208752
4452,205766
4452,208460
4452,207793
4452,207030
4452,207238
4452,206717
4452,206942
4452,208507
4452,205759
4452,206691
4452,207480
4452,207829
4452,206543
4452,203863
4452,205670
4452,208173
4452,203349
4452,204794
20592,203772
20592,205111
20592,204357
20592,204785
20592,207770
20592,208269
20592,205659
20592,207029
20592,205651
20592,203379
20592,208297
20592,207011
20592,207608
15062,206241
15062,205942
15062,206089
15062,204017
448,204350
448,208008
5121,206242
5121,203899
5121,203539
5121,207386
5121,207348
5121,203856
5121,207621
5121,206786
5121,208267
5121,208111
5121,208251
5121,206068
5121,204838
5121,205940
5121,204014
5121,206271
5121,206912
5121,204310
5121,204978
5121,205359
5121,205245
5121,204798
5121,204298
5121,204780
5121,206377
5121,208324
5121,205732
5121,204524
5121,205568
5121,204581
5121,208497
5121,204287
5121,204872
5121,205459
5121,207182
5121,205097
5121,205585
5121,203538
5121,205933
5121,205461
5121,207619
5121,205427
5121,205672
5121,207318
5121,204837
5121,206407
5121,206070
5121,206984
5121,204385
5121,206051
5121,207929
5121,203891
5121,204196
5121,204584
5121,206804
5121,206970
5121,203312
5121,206063
5121,206641
5121,208392
5121,208809
5121,203629
5121,205234
5121,206993
5121,206716
5121,207626
5121,203806
5121,208813
5121,205949
6024,206846
6024,204522
6024,203343
6024,206630
6024,205161
6024,205776
6024,204971
6024,206506
6024,205936
6024,208645
6024,206393
6024,203923
6024,204554
6024,205664
6024,206399
6024,204777
6024,204673
6024,207471
6024,207239
6024,207323
6024,208076
6024,205186
6024,204139
6024,208089
6024,207704
6024,208008
6024,207260
6024,206342
6024,208419
6024,205127
6024,205857
6024,204566
6024,207361
6024,203841
6024,205363
6024,205947
6024,205213
6024,205045
6024,204710
6024,207845
6024,203719
6024,204681
6024,207504
6024,207580
6024,207540
6024,203753
6024,207763
6024,206467
6024,203538
6024,205611
6024,208137
6024,205494
6024,207623
6024,208558
6024,207337
6024,204377
6024,207086
6024,207880
6024,203683
6024,205639
6024,203282
6024,203938
6024,204637
6024,206653
6024,207848
6024,208376
6024,206385
6024,207713
6024,206544
6024,205453
6024,207902
6024,206330
6024,206582
6024,203785
6024,205347
6024,204216
6024,204458
6024,208778
6024,203608
6024,204302
6024,206086
6024,205673
6024,204080
6024,206200
6024,203816
6024,205123
6024,205784
6024,204261
6024,206870
6024,204176
6024,203455
6024,204404
6024,203641
6024,208206
6024,208562
6024,207015
6024,207450
15468,206560
15468,203723
15468,207116
15468,205982
15468,205329
15468,206183
15468,204252
15468,206204
15468,205236
15468,208276
15468,205463
15468,208030
15468,207987
15468,205251
15468,208712
15468,204428
15468,205266
15468,203348
15468,208094
15468,206769
15468,207949
15468,205607
15468,205654
15468,205610
15468,208385
15468,204979
15468,203287
15468,204726
15468,208338
15468,203496
15468,205028
15468,204594
15468,207536
15468,205791
15468,208576
15468,206552
15468,206066
15468,204888
15468,204672
15468,207560
15468,206669
15468,206379
15468,205299
15468,203830
15468,205259
15468,206004
15468,206621
15468,206705
15468,206961
15468,204348
5681,205611
5681,208137
5681,205494
5681,207580
5681,207623
5681,208558
5681,207337
5681,204377
5681,205277
5681,208710
5681,205575
19330,207540
19330,206241
19330,204986
19330,206526
19330,205959
19330,208704
19330,207204
19330,205378
19330,205768
19330,205287
19330,206757
19330,205101
19330,204970
19330,208061
19330,206427
19330,204535
19330,204952
19330,206864
19330,203278
19330,205304
19330,204953
19330,205821
19330,203460
19330,206726
19330,205547
19330,206875
19330,204759
19330,208135
19330,205963
19330,206432
19330,208628
19330,203251
19330,205150
19330,206410
19330,208319
19330,206611
19330,206202
19330,207344
19330,204342
19330,206072
19330,203453
19330,206913
21622,204302
10222,207580
10222,206846
10222,205857
10222,204566
10222,207361
10222,203841
10222,205363
10222,205947
10222,205213
10222,205045
10222,204710
10222,207845
10222,203719
10222,204681
10222,207504
10222,206200
10222,203608
10222,204302
32,204880
5969,206870
3688,203972
5962,208234
5962,203319
5962,206897
5962,204630
5962,204886
5962,207742
5962,204710
5962,207260
5962,206342
5962,208419
5962,205127
5962,206560
5962,203723
5962,207116
5962,205982
5962,205329
5962,206183
5962,204252
5962,206204
5962,205236
5962,208276
5962,205463
5962,208030
5962,207987
5962,205251
5962,208712
5962,204428
5962,205266
5962,203348
5962,208094
5962,206769
5962,207949
5962,205607
5962,205654
5962,205610
5962,208385
5962,204979
5962,203287
5962,204726
5962,208338
5962,203496
5962,205028
5962,204594
5962,207536
5962,205791
5962,208576
5962,206552
5962,206066
5962,204888
5962,204672
5962,207560
5962,206669
5962,206379
5962,205299
5962,203830
5962,205259
5962,206004
5962,206621
5962,206705
5962,206961
5962,206846
5962,204673
5962,207471
5962,207239
5962,207323
5962,208076
5962,205186
5962,204139
5962,208089
5962,207704
5962,208206
5962,204611
5962,204683
5962,204909
5962,204270
5962,208151
5962,203671
5962,205277
5962,208710
5962,205575
5962,207268
5962,207930
5962,205370
5962,204238
5962,207566
5962,204229
5962,205490
5962,208589
5962,204149
5962,206814
5962,207424
5962,206078
5962,208632
5962,205250
5962,207369
5962,205339
5962,207732
5962,204168
5962,203551
5962,204470
5962,207335
5962,203244
5962,204519
5962,203543
5962,206219
5962,206220
5962,208582
5962,206835
5962,207159
5962,203812
5962,208378
5962,203883
5962,205196
5962,208518
5962,204770
5962,207653
5962,204248
5962,208288
5962,207313
5962,204784
5962,204119
5962,207122
5962,206336
5962,205247
5962,204540
5962,205571
5962,208819
5962,206165
5962,203833
5962,203507
5962,208250
5962,207532
5962,207213
5962,206440
5962,208282
5962,208834
5962,206834
5962,205937
5962,203949
5962,204560
5962,206551
5962,208435
5962,204224
5962,205398
5962,208015
5962,208615
5962,205076
5962,207155
5962,208118
5962,204444
5962,208593
5962,203646
5962,205448
5962,208596
5962,203481
5962,208272
5962,207706
5962,205020
5962,204422
5962,204790
5962,204544
5962,206397
5962,205650
5962,208634
5962,208374
5962,205373
5962,207163
5962,206267
5962,204398
5962,205687
5962,203703
5962,208512
5962,208756
5962,204858
5962,205166
5962,206085
5962,203690
5962,203898
5962,206740
5962,204991
5962,207627
5962,204056
5962,207634
5962,204192
5962,204800
5962,206410
5962,208354
5962,203529
5962,207802
5962,205657
5962,208145
5962,204285
5962,207038
5962,208782
5962,203404
5962,207768
5962,208060
5962,208452
5962,206218
5962,207018
5962,205479
5962,203893
5962,208703
5962,205225
5962,206040
5962,204171
5962,205488
